timestamp_ms,qw,qx,qy,qz,gx,gy,gz
200623,0.793884,-0.152100,0.586365,0.053406,3.347656,1.677734,-2.181641
200633,0.791992,-0.145264,0.592041,0.033936,3.576172,1.646484,-2.167969
200643,0.789856,-0.137024,0.597656,0.013672,3.847656,1.664063,-2.011719
200663,0.784668,-0.115173,0.608521,-0.027039,4.472656,1.710938,-1.621094
200673,0.781616,-0.102051,0.613464,-0.047974,4.574219,1.669922,-1.611328
200683,0.778320,-0.089172,0.617676,-0.068787,4.421875,1.507813,-1.669922
200703,0.771973,-0.067505,0.622742,-0.108032,4.058594,1.265625,-1.730469
200713,0.769348,-0.060303,0.623718,-0.124207,3.017578,0.769531,-1.751953
200723,0.766907,-0.054687,0.624023,-0.139465,2.525391,0.587891,-1.699219
200733,0.764587,-0.050720,0.624023,-0.153015,2.113281,0.480469,-1.625000
200743,0.762451,-0.048157,0.623901,-0.164673,1.744141,0.431641,-1.544922
200763,0.758240,-0.046204,0.623474,-0.184937,1.166016,0.242187,-1.433594
200773,0.756409,-0.046448,0.623108,-0.193420,1.023438,0.238281,-1.388672
200785,0.754517,-0.046875,0.622864,-0.201416,1.019531,0.289063,-1.349609
200795,0.752563,-0.046936,0.622742,-0.208801,1.085938,0.343750,-1.310547
200805,0.750427,-0.046753,0.622742,-0.216614,1.146484,0.365234,-1.283203
